Date,High,Low,Open,Close,Volume,Adj Close
21/08/2018,2873.22998,2861.320068,2861.51001,2862.959961,3147140000,2862.959961
22/08/2018,2867.540039,2856.050049,2860.98999,2861.820068,2689560000,2861.820068
23/08/2018,2868.780029,2854.030029,2860.290039,2856.97998,2713910000,2856.97998
24/08/2018,2876.159912,2862.350098,2862.350098,2874.689941,2596190000,2874.689941
25/08/2018,2876.159912,2862.350098,2862.350098,2874.689941,2596190000,2874.689941
26/08/2018,2876.159912,2862.350098,2862.350098,2874.689941,2596190000,2874.689941
27/08/2018,2898.25,2884.689941,2884.689941,2896.73999,2854080000,2896.73999
28/08/2018,2903.77002,2893.5,2901.449951,2897.52002,2683190000,2897.52002
29/08/2018,2916.5,2898.399902,2900.620117,2914.040039,2791860000,2914.040039
30/08/2018,2912.459961,2895.219971,2908.939941,2901.129883,2802180000,2901.129883
31/08/2018,2906.320068,2891.72998,2898.370117,2901.52002,2880260000,2901.52002
01/09/2018,2906.320068,2891.72998,2898.370117,2901.52002,2880260000,2901.52002
02/09/2018,2906.320068,2891.72998,2898.370117,2901.52002,2880260000,2901.52002
03/09/2018,2906.320068,2891.72998,2898.370117,2901.52002,2880260000,2901.52002
04/09/2018,2900.179932,2885.129883,2896.959961,2896.719971,3077060000,2896.719971
05/09/2018,2894.209961,2876.919922,2891.590088,2888.600098,3241250000,2888.600098
06/09/2018,2892.050049,2867.290039,2888.639893,2878.050049,3139590000,2878.050049
07/09/2018,2883.810059,2864.120117,2868.26001,2871.679932,2946270000,2871.679932
08/09/2018,2883.810059,2864.120117,2868.26001,2871.679932,2946270000,2871.679932
09/09/2018,2883.810059,2864.120117,2868.26001,2871.679932,2946270000,2871.679932
10/09/2018,2886.929932,2875.939941,2881.389893,2877.129883,2731400000,2877.129883
11/09/2018,2892.52002,2866.780029,2871.570068,2887.889893,2899660000,2887.889893
12/09/2018,2894.649902,2879.199951,2888.290039,2888.919922,3264930000,2888.919922
13/09/2018,2906.76001,2896.389893,2896.850098,2904.179932,3254930000,2904.179932
14/09/2018,2908.300049,2895.77002,2906.379883,2904.97998,3149800000,2904.97998
15/09/2018,2908.300049,2895.77002,2906.379883,2904.97998,3149800000,2904.97998
16/09/2018,2908.300049,2895.77002,2906.379883,2904.97998,3149800000,2904.97998
17/09/2018,2904.649902,2886.159912,2903.830078,2888.800049,2947760000,2888.800049
18/09/2018,2911.169922,2890.429932,2890.73999,2904.310059,3074610000,2904.310059
19/09/2018,2912.360107,2903.820068,2906.600098,2907.949951,3280020000,2907.949951
20/09/2018,2934.800049,2919.72998,2919.72998,2930.75,3337730000,2930.75
21/09/2018,2940.909912,2927.110107,2936.76001,2929.669922,5607610000,2929.669922
22/09/2018,2940.909912,2927.110107,2936.76001,2929.669922,5607610000,2929.669922
23/09/2018,2940.909912,2927.110107,2936.76001,2929.669922,5607610000,2929.669922
24/09/2018,2923.790039,2912.629883,2921.830078,2919.370117,3372210000,2919.370117
25/09/2018,2923.949951,2913.699951,2921.75,2915.560059,3285480000,2915.560059
26/09/2018,2931.149902,2903.280029,2916.97998,2905.969971,3388620000,2905.969971
27/09/2018,2927.219971,2909.27002,2911.649902,2914,3060850000,2914
28/09/2018,2920.530029,2907.5,2910.030029,2913.97998,3432300000,2913.97998
29/09/2018,2920.530029,2907.5,2910.030029,2913.97998,3432300000,2913.97998
30/09/2018,2920.530029,2907.5,2910.030029,2913.97998,3432300000,2913.97998
01/10/2018,2937.060059,2917.909912,2926.290039,2924.590088,3364190000,2924.590088
02/10/2018,2931.419922,2919.370117,2923.800049,2923.429932,3401880000,2923.429932
03/10/2018,2939.860107,2921.360107,2931.689941,2925.51001,3598710000,2925.51001
04/10/2018,2919.780029,2883.919922,2919.350098,2901.610107,3496860000,2901.610107
05/10/2018,2909.639893,2869.290039,2902.540039,2885.570068,3328980000,2885.570068
06/10/2018,2909.639893,2869.290039,2902.540039,2885.570068,3328980000,2885.570068
07/10/2018,2909.639893,2869.290039,2902.540039,2885.570068,3328980000,2885.570068
08/10/2018,2889.449951,2862.080078,2877.530029,2884.429932,3330320000,2884.429932
09/10/2018,2894.830078,2874.27002,2882.51001,2880.340088,3520500000,2880.340088
10/10/2018,2874.02002,2784.860107,2873.899902,2785.679932,4501250000,2785.679932
11/10/2018,2795.139893,2710.51001,2776.870117,2728.370117,4890630000,2728.370117
12/10/2018,2775.77002,2729.439941,2770.540039,2767.129883,3966040000,2767.129883
13/10/2018,2775.77002,2729.439941,2770.540039,2767.129883,3966040000,2767.129883
14/10/2018,2775.77002,2729.439941,2770.540039,2767.129883,3966040000,2767.129883
15/10/2018,2775.98999,2749.030029,2763.830078,2750.790039,3300140000,2750.790039
16/10/2018,2813.459961,2766.909912,2767.050049,2809.919922,3428340000,2809.919922
17/10/2018,2816.939941,2781.810059,2811.669922,2809.209961,3321710000,2809.209961
18/10/2018,2806.040039,2755.179932,2802,2768.780029,3616440000,2768.780029
19/10/2018,2797.77002,2760.27002,2775.659912,2767.780029,3566490000,2767.780029
20/10/2018,2797.77002,2760.27002,2775.659912,2767.780029,3566490000,2767.780029
21/10/2018,2797.77002,2760.27002,2775.659912,2767.780029,3566490000,2767.780029
22/10/2018,2778.939941,2749.219971,2773.939941,2755.879883,3307140000,2755.879883
23/10/2018,2753.590088,2691.429932,2721.030029,2740.689941,4348580000,2740.689941
24/10/2018,2742.590088,2651.889893,2737.870117,2656.100098,4709310000,2656.100098
25/10/2018,2722.699951,2667.840088,2674.879883,2705.570068,4634770000,2705.570068
26/10/2018,2692.379883,2628.159912,2667.860107,2658.689941,4803150000,2658.689941
27/10/2018,2692.379883,2628.159912,2667.860107,2658.689941,4803150000,2658.689941
28/10/2018,2692.379883,2628.159912,2667.860107,2658.689941,4803150000,2658.689941
29/10/2018,2706.850098,2603.540039,2682.649902,2641.25,4673700000,2641.25
30/10/2018,2685.429932,2635.340088,2640.679932,2682.629883,5106380000,2682.629883
31/10/2018,2736.689941,2705.600098,2705.600098,2711.73999,5112420000,2711.73999
01/11/2018,2741.669922,2708.850098,2717.580078,2740.370117,4708420000,2740.370117
02/11/2018,2756.550049,2700.439941,2745.449951,2723.060059,4237930000,2723.060059
03/11/2018,2756.550049,2700.439941,2745.449951,2723.060059,4237930000,2723.060059
04/11/2018,2756.550049,2700.439941,2745.449951,2723.060059,4237930000,2723.060059
05/11/2018,2744.27002,2717.939941,2726.370117,2738.310059,3623320000,2738.310059
06/11/2018,2756.820068,2737.080078,2738.399902,2755.449951,3510860000,2755.449951
07/11/2018,2815.149902,2774.129883,2774.129883,2813.889893,3914750000,2813.889893
08/11/2018,2814.75,2794.98999,2806.379883,2806.830078,3630490000,2806.830078
09/11/2018,2794.100098,2764.23999,2794.100098,2781.01001,4019090000,2781.01001
10/11/2018,2794.100098,2764.23999,2794.100098,2781.01001,4019090000,2781.01001
11/11/2018,2794.100098,2764.23999,2794.100098,2781.01001,4019090000,2781.01001
12/11/2018,2775.98999,2722,2773.929932,2726.219971,3670930000,2726.219971
13/11/2018,2754.600098,2714.97998,2730.050049,2722.179932,4091440000,2722.179932
14/11/2018,2746.800049,2685.75,2737.899902,2701.580078,4402370000,2701.580078
15/11/2018,2735.379883,2670.75,2693.52002,2730.199951,4179140000,2730.199951
16/11/2018,2746.75,2712.159912,2718.540039,2736.27002,3975180000,2736.27002
17/11/2018,2746.75,2712.159912,2718.540039,2736.27002,3975180000,2736.27002
18/11/2018,2746.75,2712.159912,2718.540039,2736.27002,3975180000,2736.27002
19/11/2018,2733.159912,2681.090088,2730.73999,2690.72998,3772900000,2690.72998
20/11/2018,2669.439941,2631.52002,2654.600098,2641.889893,4357900000,2641.889893
21/11/2018,2670.72998,2649.820068,2657.73999,2649.929932,3233550000,2649.929932
22/11/2018,2670.72998,2649.820068,2657.73999,2649.929932,3233550000,2649.929932
23/11/2018,2647.550049,2631.090088,2633.360107,2632.560059,1651650000,2632.560059
24/11/2018,2647.550049,2631.090088,2633.360107,2632.560059,1651650000,2632.560059
25/11/2018,2647.550049,2631.090088,2633.360107,2632.560059,1651650000,2632.560059
26/11/2018,2674.350098,2649.969971,2649.969971,2673.449951,3443950000,2673.449951
27/11/2018,2682.530029,2655.889893,2663.75,2682.169922,3485220000,2682.169922
28/11/2018,2744,2684.379883,2691.449951,2743.790039,3951670000,2743.790039
29/11/2018,2753.75,2722.939941,2736.969971,2737.800049,3560770000,2737.800049
30/11/2018,2760.879883,2732.76001,2737.76001,2760.169922,4658580000,2760.169922
01/12/2018,2760.879883,2732.76001,2737.76001,2760.169922,4658580000,2760.169922
02/12/2018,2760.879883,2732.76001,2737.76001,2760.169922,4658580000,2760.169922
03/12/2018,2800.179932,2773.379883,2790.5,2790.370117,4186060000,2790.370117
04/12/2018,2785.929932,2697.179932,2782.429932,2700.060059,4499840000,2700.060059
05/12/2018,2785.929932,2697.179932,2782.429932,2700.060059,4499840000,2700.060059
06/12/2018,2696.149902,2621.530029,2663.51001,2695.949951,5141470000,2695.949951
07/12/2018,2708.540039,2623.139893,2691.26001,2633.080078,4216690000,2633.080078
08/12/2018,2708.540039,2623.139893,2691.26001,2633.080078,4216690000,2633.080078
09/12/2018,2708.540039,2623.139893,2691.26001,2633.080078,4216690000,2633.080078
10/12/2018,2647.51001,2583.22998,2630.860107,2637.719971,4151030000,2637.719971
11/12/2018,2674.350098,2621.300049,2664.439941,2636.780029,3905870000,2636.780029
12/12/2018,2685.439941,2650.26001,2658.22998,2651.070068,3958890000,2651.070068
13/12/2018,2670.189941,2637.27002,2658.699951,2650.540039,3927720000,2650.540039
14/12/2018,2635.070068,2593.840088,2629.679932,2599.949951,4035020000,2599.949951
15/12/2018,2635.070068,2593.840088,2629.679932,2599.949951,4035020000,2599.949951
16/12/2018,2635.070068,2593.840088,2629.679932,2599.949951,4035020000,2599.949951
17/12/2018,2601.129883,2530.540039,2590.75,2545.939941,4616350000,2545.939941
18/12/2018,2573.98999,2528.709961,2559.899902,2546.159912,4470880000,2546.159912
19/12/2018,2585.290039,2488.959961,2547.050049,2506.959961,5127940000,2506.959961
20/12/2018,2509.629883,2441.179932,2496.77002,2467.419922,5585780000,2467.419922
21/12/2018,2504.409912,2408.550049,2465.379883,2416.620117,7609010000,2416.620117
22/12/2018,2504.409912,2408.550049,2465.379883,2416.620117,7609010000,2416.620117
23/12/2018,2504.409912,2408.550049,2465.379883,2416.620117,7609010000,2416.620117
24/12/2018,2410.340088,2351.100098,2400.560059,2351.100098,2613930000,2351.100098
25/12/2018,2410.340088,2351.100098,2400.560059,2351.100098,2613930000,2351.100098
26/12/2018,2467.76001,2346.580078,2363.120117,2467.699951,4233990000,2467.699951
27/12/2018,2489.100098,2397.939941,2442.5,2488.830078,4096610000,2488.830078
28/12/2018,2520.27002,2472.889893,2498.77002,2485.73999,3702620000,2485.73999
29/12/2018,2520.27002,2472.889893,2498.77002,2485.73999,3702620000,2485.73999
30/12/2018,2520.27002,2472.889893,2498.77002,2485.73999,3702620000,2485.73999
31/12/2018,2509.23999,2482.820068,2498.939941,2506.850098,3442870000,2506.850098
01/01/2019,2509.23999,2482.820068,2498.939941,2506.850098,3442870000,2506.850098
02/01/2019,2519.48999,2467.469971,2476.959961,2510.030029,3733160000,2510.030029
03/01/2019,2493.139893,2443.959961,2491.919922,2447.889893,3822860000,2447.889893
04/01/2019,2538.070068,2474.330078,2474.330078,2531.939941,4213410000,2531.939941
05/01/2019,2538.070068,2474.330078,2474.330078,2531.939941,4213410000,2531.939941
06/01/2019,2538.070068,2474.330078,2474.330078,2531.939941,4213410000,2531.939941
07/01/2019,2566.159912,2524.560059,2535.610107,2549.689941,4104710000,2549.689941
08/01/2019,2579.820068,2547.560059,2568.110107,2574.409912,4083030000,2574.409912
09/01/2019,2595.320068,2568.889893,2580,2584.959961,4052480000,2584.959961
10/01/2019,2597.820068,2562.02002,2573.51001,2596.639893,3704500000,2596.639893
11/01/2019,2596.27002,2577.399902,2588.110107,2596.26001,3434490000,2596.26001
12/01/2019,2596.27002,2577.399902,2588.110107,2596.26001,3434490000,2596.26001
13/01/2019,2596.27002,2577.399902,2588.110107,2596.26001,3434490000,2596.26001
14/01/2019,2589.320068,2570.409912,2580.310059,2582.610107,3664450000,2582.610107
15/01/2019,2613.080078,2585.100098,2585.100098,2610.300049,3572330000,2610.300049
16/01/2019,2625.76001,2612.679932,2614.75,2616.100098,3863770000,2616.100098
17/01/2019,2645.060059,2606.360107,2609.280029,2635.959961,3772270000,2635.959961
18/01/2019,2675.469971,2647.580078,2651.27002,2670.709961,3986730000,2670.709961
19/01/2019,2675.469971,2647.580078,2651.27002,2670.709961,3986730000,2670.709961
20/01/2019,2675.469971,2647.580078,2651.27002,2670.709961,3986730000,2670.709961
21/01/2019,2675.469971,2647.580078,2651.27002,2670.709961,3986730000,2670.709961
22/01/2019,2657.879883,2617.27002,2657.879883,2632.899902,3908030000,2632.899902
23/01/2019,2653.189941,2612.860107,2643.47998,2638.699951,3335610000,2638.699951
24/01/2019,2647.199951,2627.01001,2638.840088,2642.330078,3433250000,2642.330078
25/01/2019,2672.379883,2657.330078,2657.439941,2664.76001,3814080000,2664.76001
26/01/2019,2672.379883,2657.330078,2657.439941,2664.76001,3814080000,2664.76001
27/01/2019,2672.379883,2657.330078,2657.439941,2664.76001,3814080000,2664.76001
28/01/2019,2644.969971,2624.060059,2644.969971,2643.850098,3612810000,2643.850098
29/01/2019,2650.929932,2631.050049,2644.889893,2640,3504200000,2640
30/01/2019,2690.439941,2648.340088,2653.620117,2681.050049,3867810000,2681.050049
31/01/2019,2708.949951,2678.649902,2685.48999,2704.100098,4917650000,2704.100098
01/02/2019,2716.659912,2696.879883,2702.320068,2706.530029,3759270000,2706.530029
02/02/2019,2716.659912,2696.879883,2702.320068,2706.530029,3759270000,2706.530029
03/02/2019,2716.659912,2696.879883,2702.320068,2706.530029,3759270000,2706.530029
04/02/2019,2724.98999,2698.75,2706.48999,2724.870117,3359840000,2724.870117
05/02/2019,2738.97998,2724.030029,2728.340088,2737.699951,3560430000,2737.699951
06/02/2019,2738.080078,2724.149902,2735.050049,2731.610107,3472690000,2731.610107
07/02/2019,2719.320068,2687.26001,2717.530029,2706.050049,4099490000,2706.050049
08/02/2019,2708.070068,2681.830078,2692.360107,2707.879883,3622330000,2707.879883
09/02/2019,2708.070068,2681.830078,2692.360107,2707.879883,3622330000,2707.879883
10/02/2019,2708.070068,2681.830078,2692.360107,2707.879883,3622330000,2707.879883
11/02/2019,2718.050049,2703.790039,2712.399902,2709.800049,3361970000,2709.800049
12/02/2019,2748.189941,2722.610107,2722.610107,2744.72998,3827770000,2744.72998
13/02/2019,2761.850098,2748.629883,2750.300049,2753.030029,3670770000,2753.030029
14/02/2019,2757.899902,2731.22998,2743.5,2745.72998,3836700000,2745.72998
15/02/2019,2775.659912,2760.23999,2760.23999,2775.600098,3641370000,2775.600098
16/02/2019,2775.659912,2760.23999,2760.23999,2775.600098,3641370000,2775.600098
17/02/2019,2775.659912,2760.23999,2760.23999,2775.600098,3641370000,2775.600098
18/02/2019,2775.659912,2760.23999,2760.23999,2775.600098,3641370000,2775.600098
19/02/2019,2787.330078,2767.290039,2769.280029,2779.76001,3533710000,2779.76001
20/02/2019,2789.879883,2774.060059,2779.050049,2784.699951,3835450000,2784.699951
21/02/2019,2781.580078,2764.550049,2780.23999,2774.879883,3559710000,2774.879883
22/02/2019,2794.199951,2779.110107,2780.669922,2792.669922,3427810000,2792.669922
23/02/2019,2794.199951,2779.110107,2780.669922,2792.669922,3427810000,2792.669922
24/02/2019,2794.199951,2779.110107,2780.669922,2792.669922,3427810000,2792.669922
25/02/2019,2813.48999,2794.98999,2804.350098,2796.110107,3804380000,2796.110107
26/02/2019,2803.120117,2789.469971,2792.360107,2793.899902,3645680000,2793.899902
27/02/2019,2795.76001,2775.129883,2787.5,2792.379883,3767130000,2792.379883
28/02/2019,2793.72998,2782.51001,2788.110107,2784.48999,4396930000,2784.48999
01/03/2019,2808.02002,2787.379883,2798.219971,2803.689941,3972280000,2803.689941
02/03/2019,2808.02002,2787.379883,2798.219971,2803.689941,3972280000,2803.689941
03/03/2019,2808.02002,2787.379883,2798.219971,2803.689941,3972280000,2803.689941
04/03/2019,2816.879883,2767.659912,2814.370117,2792.810059,3919810000,2792.810059
05/03/2019,2796.439941,2782.969971,2794.409912,2789.649902,3585690000,2789.649902
06/03/2019,2790.27002,2768.689941,2790.27002,2771.449951,3786600000,2771.449951
07/03/2019,2767.25,2739.090088,2766.530029,2748.929932,3904860000,2748.929932
08/03/2019,2744.129883,2722.27002,2730.790039,2743.070068,3423130000,2743.070068
09/03/2019,2744.129883,2722.27002,2730.790039,2743.070068,3423130000,2743.070068
10/03/2019,2744.129883,2722.27002,2730.790039,2743.070068,3423130000,2743.070068
11/03/2019,2784,2747.610107,2747.610107,2783.300049,3749030000,2783.300049
12/03/2019,2798.320068,2786.72998,2787.340088,2791.52002,3414230000,2791.52002
13/03/2019,2821.23999,2799.780029,2799.780029,2810.919922,3766150000,2810.919922
14/03/2019,2815,2803.459961,2810.379883,2808.47998,3469730000,2808.47998
15/03/2019,2830.72998,2810.790039,2810.790039,2822.47998,5962730000,2822.47998
16/03/2019,2830.72998,2810.790039,2810.790039,2822.47998,5962730000,2822.47998
17/03/2019,2830.72998,2810.790039,2810.790039,2822.47998,5962730000,2822.47998
18/03/2019,2835.409912,2821.98999,2822.610107,2832.939941,3552190000,2832.939941
19/03/2019,2852.419922,2823.27002,2840.76001,2832.570068,3620220000,2832.570068
20/03/2019,2843.540039,2812.429932,2831.340088,2824.22998,3771200000,2824.22998
21/03/2019,2860.310059,2817.379883,2819.719971,2854.879883,3546800000,2854.879883
22/03/2019,2846.159912,2800.469971,2844.52002,2800.709961,4237200000,2800.709961
23/03/2019,2846.159912,2800.469971,2844.52002,2800.709961,4237200000,2800.709961
24/03/2019,2846.159912,2800.469971,2844.52002,2800.709961,4237200000,2800.709961
25/03/2019,2809.790039,2785.02002,2796.01001,2798.360107,3376580000,2798.360107
26/03/2019,2829.870117,2803.98999,2812.659912,2818.459961,3266050000,2818.459961
27/03/2019,2825.560059,2787.719971,2819.719971,2805.370117,3372930000,2805.370117
28/03/2019,2819.709961,2798.77002,2809.399902,2815.439941,3158170000,2815.439941
29/03/2019,2836.030029,2819.22998,2828.27002,2834.399902,3740700000,2834.399902
30/03/2019,2836.030029,2819.22998,2828.27002,2834.399902,3740700000,2834.399902
31/03/2019,2836.030029,2819.22998,2828.27002,2834.399902,3740700000,2834.399902
01/04/2019,2869.399902,2848.629883,2848.629883,2867.189941,3500760000,2867.189941
02/04/2019,2872.899902,2858.75,2868.23999,2867.23999,3246900000,2867.23999
03/04/2019,2885.25,2865.169922,2876.090088,2873.399902,3550240000,2873.399902
04/04/2019,2881.280029,2867.139893,2873.98999,2879.389893,3015180000,2879.389893
05/04/2019,2893.23999,2882.98999,2884.159912,2892.73999,3146820000,2892.73999
06/04/2019,2893.23999,2882.98999,2884.159912,2892.73999,3146820000,2892.73999
07/04/2019,2893.23999,2882.98999,2884.159912,2892.73999,3146820000,2892.73999
08/04/2019,2895.949951,2880.780029,2888.459961,2895.77002,3054030000,2895.77002
09/04/2019,2886.879883,2873.330078,2886.580078,2878.199951,3007980000,2878.199951
10/04/2019,2889.709961,2879.129883,2881.370117,2888.209961,3062380000,2888.209961
11/04/2019,2893.419922,2881.98999,2891.919922,2888.320068,2938540000,2888.320068
12/04/2019,2910.540039,2898.370117,2900.860107,2907.409912,3688490000,2907.409912
13/04/2019,2910.540039,2898.370117,2900.860107,2907.409912,3688490000,2907.409912
14/04/2019,2910.540039,2898.370117,2900.860107,2907.409912,3688490000,2907.409912
15/04/2019,2909.600098,2896.47998,2908.320068,2905.580078,3088330000,2905.580078
16/04/2019,2916.060059,2900.709961,2912.26001,2907.060059,3402210000,2907.060059
17/04/2019,2918,2895.449951,2916.040039,2900.449951,3602300000,2900.449951
18/04/2019,2908.399902,2891.899902,2904.810059,2905.030029,3506850000,2905.030029
19/04/2019,2908.399902,2891.899902,2904.810059,2905.030029,3506850000,2905.030029
20/04/2019,2908.399902,2891.899902,2904.810059,2905.030029,3506850000,2905.030029
21/04/2019,2908.399902,2891.899902,2904.810059,2905.030029,3506850000,2905.030029
22/04/2019,2909.51001,2896.350098,2898.780029,2907.969971,2997950000,2907.969971
23/04/2019,2936.310059,2908.530029,2909.98999,2933.679932,3635030000,2933.679932
24/04/2019,2936.830078,2926.050049,2934,2927.25,3448960000,2927.25
25/04/2019,2933.100098,2912.840088,2928.98999,2926.169922,3425280000,2926.169922
26/04/2019,2939.879883,2917.560059,2925.810059,2939.879883,3248500000,2939.879883
27/04/2019,2939.879883,2917.560059,2925.810059,2939.879883,3248500000,2939.879883
28/04/2019,2939.879883,2917.560059,2925.810059,2939.879883,3248500000,2939.879883
29/04/2019,2949.52002,2939.350098,2940.580078,2943.030029,3118780000,2943.030029
30/04/2019,2948.219971,2924.110107,2937.139893,2945.830078,3919330000,2945.830078
01/05/2019,2954.129883,2923.360107,2952.330078,2923.72998,3645850000,2923.72998
02/05/2019,2931.679932,2900.5,2922.159912,2917.52002,3778890000,2917.52002
03/05/2019,2947.850098,2929.209961,2929.209961,2945.639893,3338120000,2945.639893
04/05/2019,2947.850098,2929.209961,2929.209961,2945.639893,3338120000,2945.639893
05/05/2019,2947.850098,2929.209961,2929.209961,2945.639893,3338120000,2945.639893
06/05/2019,2937.320068,2898.209961,2908.889893,2932.469971,3181520000,2932.469971
07/05/2019,2913.030029,2862.600098,2913.030029,2884.050049,3767100000,2884.050049
08/05/2019,2897.959961,2873.280029,2879.610107,2879.419922,3485790000,2879.419922
09/05/2019,2875.969971,2836.399902,2859.840088,2870.719971,3638820000,2870.719971
10/05/2019,2891.310059,2825.389893,2863.100098,2881.399902,3529600000,2881.399902
11/05/2019,2891.310059,2825.389893,2863.100098,2881.399902,3529600000,2881.399902
12/05/2019,2891.310059,2825.389893,2863.100098,2881.399902,3529600000,2881.399902
13/05/2019,2840.189941,2801.429932,2840.189941,2811.870117,3894030000,2811.870117
14/05/2019,2852.540039,2820.120117,2820.120117,2834.409912,3322720000,2834.409912
15/05/2019,2858.679932,2815.080078,2820.379883,2850.959961,3125950000,2850.959961
16/05/2019,2892.149902,2855.800049,2855.800049,2876.320068,3338060000,2876.320068
17/05/2019,2885.47998,2854.22998,2858.600098,2859.530029,3257950000,2859.530029
18/05/2019,2885.47998,2854.22998,2858.600098,2859.530029,3257950000,2859.530029
19/05/2019,2885.47998,2854.22998,2858.600098,2859.530029,3257950000,2859.530029
20/05/2019,2853.860107,2831.290039,2841.939941,2840.22998,3288870000,2840.22998
21/05/2019,2868.879883,2854.02002,2854.02002,2864.360107,3218700000,2864.360107
22/05/2019,2865.469971,2851.110107,2856.060059,2856.27002,3192510000,2856.27002
23/05/2019,2836.699951,2805.48999,2836.699951,2822.23999,3891980000,2822.23999
24/05/2019,2841.360107,2820.189941,2832.409912,2826.060059,2887390000,2826.060059
25/05/2019,2841.360107,2820.189941,2832.409912,2826.060059,2887390000,2826.060059
26/05/2019,2841.360107,2820.189941,2832.409912,2826.060059,2887390000,2826.060059
27/05/2019,2841.360107,2820.189941,2832.409912,2826.060059,2887390000,2826.060059
28/05/2019,2840.51001,2801.580078,2830.030029,2802.389893,4121410000,2802.389893
29/05/2019,2792.030029,2766.060059,2790.25,2783.02002,3700050000,2783.02002
30/05/2019,2799,2776.73999,2786.939941,2788.860107,3273790000,2788.860107
31/05/2019,2768.97998,2750.52002,2766.149902,2752.060059,3981020000,2752.060059
01/06/2019,2768.97998,2750.52002,2766.149902,2752.060059,3981020000,2752.060059
02/06/2019,2768.97998,2750.52002,2766.149902,2752.060059,3981020000,2752.060059
03/06/2019,2763.070068,2728.810059,2751.530029,2744.449951,3943810000,2744.449951
04/06/2019,2804.48999,2762.639893,2762.639893,2803.27002,3810430000,2803.27002
05/06/2019,2827.280029,2800.919922,2818.090088,2826.149902,3548830000,2826.149902
06/06/2019,2852.100098,2822.449951,2828.51001,2843.48999,3396410000,2843.48999
07/06/2019,2884.969971,2852.870117,2852.870117,2873.340088,3220250000,2873.340088
08/06/2019,2884.969971,2852.870117,2852.870117,2873.340088,3220250000,2873.340088
09/06/2019,2884.969971,2852.870117,2852.870117,2873.340088,3220250000,2873.340088
10/06/2019,2904.77002,2885.51001,2885.830078,2886.72998,3209210000,2886.72998
11/06/2019,2910.610107,2878.530029,2903.27002,2885.719971,3548420000,2885.719971
12/06/2019,2888.570068,2874.679932,2882.72998,2879.840088,3034130000,2879.840088
13/06/2019,2895.23999,2881.98999,2886.23999,2891.639893,3069810000,2891.639893
14/06/2019,2894.449951,2879.620117,2886.820068,2886.97998,2922330000,2886.97998
15/06/2019,2894.449951,2879.620117,2886.820068,2886.97998,2922330000,2886.97998
16/06/2019,2894.449951,2879.620117,2886.820068,2886.97998,2922330000,2886.97998
17/06/2019,2897.27002,2887.300049,2889.75,2889.669922,2810140000,2889.669922
18/06/2019,2930.790039,2905.439941,2906.709961,2917.75,3437620000,2917.75
19/06/2019,2931.73999,2911.429932,2920.550049,2926.459961,3287890000,2926.459961
20/06/2019,2958.060059,2931.5,2949.600098,2954.179932,3905940000,2954.179932
21/06/2019,2964.149902,2946.870117,2952.709961,2950.459961,5000120000,2950.459961
22/06/2019,2964.149902,2946.870117,2952.709961,2950.459961,5000120000,2950.459961
23/06/2019,2964.149902,2946.870117,2952.709961,2950.459961,5000120000,2950.459961
24/06/2019,2954.919922,2944.050049,2951.419922,2945.350098,3136250000,2945.350098
25/06/2019,2946.52002,2916.01001,2945.780029,2917.379883,3578050000,2917.379883
26/06/2019,2932.590088,2912.98999,2926.070068,2913.780029,3478130000,2913.780029
27/06/2019,2929.300049,2918.570068,2919.659912,2924.919922,3122920000,2924.919922
28/06/2019,2943.97998,2929.050049,2932.939941,2941.76001,5420700000,2941.76001
29/06/2019,2943.97998,2929.050049,2932.939941,2941.76001,5420700000,2941.76001
30/06/2019,2943.97998,2929.050049,2932.939941,2941.76001,5420700000,2941.76001
01/07/2019,2977.929932,2952.219971,2971.409912,2964.330078,3513270000,2964.330078
02/07/2019,2973.209961,2955.919922,2964.659912,2973.01001,3206840000,2973.01001
03/07/2019,2995.840088,2977.959961,2978.080078,2995.820068,1963720000,2995.820068
04/07/2019,2995.840088,2977.959961,2978.080078,2995.820068,1963720000,2995.820068
05/07/2019,2994.030029,2967.969971,2984.25,2990.409912,2434210000,2990.409912
06/07/2019,2994.030029,2967.969971,2984.25,2990.409912,2434210000,2990.409912
07/07/2019,2994.030029,2967.969971,2984.25,2990.409912,2434210000,2990.409912
08/07/2019,2980.76001,2970.090088,2979.77002,2975.949951,2904550000,2975.949951
09/07/2019,2981.899902,2963.439941,2965.52002,2979.629883,3028210000,2979.629883
10/07/2019,3002.97998,2984.620117,2989.300049,2993.070068,3154240000,2993.070068
11/07/2019,3002.330078,2988.800049,2999.620117,2999.909912,3154620000,2999.909912
12/07/2019,3013.919922,3001.870117,3003.360107,3013.77002,2974960000,3013.77002
13/07/2019,3013.919922,3001.870117,3003.360107,3013.77002,2974960000,3013.77002
14/07/2019,3013.919922,3001.870117,3003.360107,3013.77002,2974960000,3013.77002
15/07/2019,3017.800049,3008.77002,3017.800049,3014.300049,2874970000,3014.300049
16/07/2019,3015.02002,3001.149902,3012.129883,3004.040039,3290650000,3004.040039
17/07/2019,3005.26001,2984.25,3005.100098,2984.419922,3181600000,2984.419922
18/07/2019,2998.280029,2973.090088,2978.870117,2995.110107,3296580000,2995.110107
19/07/2019,3006.02002,2975.860107,3004.26001,2976.610107,3260360000,2976.610107
20/07/2019,3006.02002,2975.860107,3004.26001,2976.610107,3260360000,2976.610107
